study,influence,group_id,theta,pre_influence,post_influence,subject_id,task_id,original_condition,group_task
becker2019,1,B_3_Social_1_Repub_becker2019,60,75.0,70.0,357_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,224,180.0,222.0,425_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,14,25.0,8.0,399_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,4,47.0,6.0,560_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,4,60.0,45.0,428_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,224,15.0,183.0,428_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,4,5.2,5.2,373_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,14,22.5,24.0,374_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,4,4.6,4.7,432_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,4,12.0,13.0,587_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,4,12.0,14.0,374_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,14,,10.0,389_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,200.0,200.0,591_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,55.0,55.0,564_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,4,,4.7,389_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,4,5.2,5.0,564_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,224,325.0,106.0,560_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,4,4.3,5.0,600_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,224,230.0,500.0,399_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,224,300.0,245.0,602_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,4,4.3,7.6,562_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,4,12.0,20.0,602_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,60,13.0,32.0,458_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,30.0,60.0,609_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,30.0,45.0,563_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,4,66.0,5.0,609_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,4,16.0,5.0,591_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,224,400.0,367.0,611_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,14,12.0,14.0,564_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,4,8.0,9.2,611_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,14,20.0,15.0,614_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,44.0,24.0,568_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,15.0,17.0,568_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,14,12.0,,356_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,,173.0,356_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,64.0,41.0,575_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,4,5.0,4.7,575_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,14,14.0,16.0,419_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,117.0,,419_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,50.0,48.0,484_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,4,7.0,7.0,425_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,14,26.0,22.0,425_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,20.0,56.0,425_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,19.0,19.0,373_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,250.0,227.0,582_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,4,14.0,4.0,582_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,60,32.0,35.0,428_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,14.0,19.0,587_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,2.57,254.0,587_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,14,,18.0,432_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,,30.0,432_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,10.0,11.0,591_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,23.0,27.0,591_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,22.0,24.0,433_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,36.0,52.0,433_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,224,300.0,250.0,600_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,40.0,62.0,600_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,24.5,21.0,441_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,48.0,47.0,441_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,25.0,40.0,602_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,14,10.0,18.0,405_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,14,10.0,13.0,458_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,700.0,290.0,458_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,35.0,44.0,405_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,60,50.0,60.0,609_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,30.0,28.0,484_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,200.0,315.0,484_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,16.0,70.0,408_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,60,53.0,55.0,611_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,24.0,21.0,497_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,300.0,200.0,497_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,224,300.0,200.0,614_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,45.0,45.0,614_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,4,4.0,4.0,614_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,224,250.0,200.0,417_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,14,22.0,22.7,575_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,165.0,74.6,575_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,14,22.0,7.5,523_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,300.0,185.0,523_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,54.0,54.0,419_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,224,,275.0,374_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,224,250.0,240.0,357_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,,,389_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,16.0,15.0,582_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,65.0,56.0,582_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,14.0,15.0,428_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,73.0,57.0,560_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,60,30.0,32.0,373_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,60,42.0,49.0,587_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,25.0,22.0,547_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,200.0,230.0,547_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,295.0,60.0,374_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,224,400.0,255.0,555_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,14,25.0,22.0,555_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,4,7.0,6.0,555_B_3_Social_1_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Repub_becker2019,14,12.0,15.0,600_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,14,,32.0,560_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,224,,,389_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Repub_becker2019,60,40.0,66.0,417_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,60,,56.0,399_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,60,15.0,30.0,602_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,14,22.5,21.0,562_B_3_Social_1_Repub_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Repub_becker2019,60,65.0,63.0,562_B_3_Social_1_Repub_becker2019,df_becker2019_California,Social,B_3_Social_1_Repub_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Repub_becker2019,224,270.0,270.0,373_B_3_Social_1_Repub_becker2019,df_becker2019_Election,Social,B_3_Social_1_Repub_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,224,150.0,150.0,981_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,4,5.0,5.8,917_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,224,240.0,221.0,826_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,4,5.0,4.9,1063_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,224,200.0,195.0,816_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,224,240.0,328.0,957_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,60,69.0,55.0,833_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,14,25.0,21.0,826_B_3_Social_1_Dem_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Dem_becker2019,224,155.0,,1063_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,60,57.0,54.0,1066_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,4,4.5,4.3,959_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,60,60.0,48.0,826_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,60,55.0,53.0,894_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,224,,159.0,823_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,224,230.0,120.0,1066_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,4,4.0,4.0,981_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,60,38.0,43.0,947_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,60,33.0,44.0,1072_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,60,45.0,53.0,1063_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,4,4.0,5.0,822_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,14,15.0,,838_B_3_Social_1_Dem_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Dem_becker2019,14,,,823_B_3_Social_1_Dem_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Dem_becker2019,224,150.0,155.0,894_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,224,150.0,180.0,936_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,14,17.0,13.0,959_B_3_Social_1_Dem_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Dem_becker2019,4,5.6,5.4,858_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,224,180.0,90.0,844_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,60,60.0,25.0,846_B_3_Social_1_Dem_becker2019,df_becker2019_California,Social,B_3_Social_1_Dem_becker2019_df_becker2019_California
becker2019,1,B_3_Social_1_Dem_becker2019,4,5.0,4.9,928_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,14,13.0,18.0,816_B_3_Social_1_Dem_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Dem_becker2019,224,150.0,180.0,947_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,4,8.0,7.0,1072_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_1_Dem_becker2019,14,25.0,15.0,957_B_3_Social_1_Dem_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Dem_becker2019,224,300.0,328.0,969_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,224,3.0,200.0,821_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,224,85.0,125.0,911_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,14,27.0,20.0,894_B_3_Social_1_Dem_becker2019,df_becker2019_Taxes,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Taxes
becker2019,1,B_3_Social_1_Dem_becker2019,224,193.0,300.0,959_B_3_Social_1_Dem_becker2019,df_becker2019_Election,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Election
becker2019,1,B_3_Social_1_Dem_becker2019,4,12.0,12.0,894_B_3_Social_1_Dem_becker2019,df_becker2019_Unemployment,Social,B_3_Social_1_Dem_becker2019_df_becker2019_Unemployment
